idx,x,y,z,nx,ny,nz,dx,dy,dz,seg_len,cumulative_len
1237,0.431662,0.013560,0.498618,0.072756,0.024742,-0.997043,0.001047,-0.999584,-0.028816,0.001505,1.801852
1238,0.431666,0.012077,0.498561,0.071578,0.023251,-0.997164,0.001096,-0.999602,-0.028194,0.001484,1.803335
1239,0.431670,0.010594,0.498507,0.070401,0.023416,-0.997244,0.001117,-0.999627,-0.027287,0.001484,1.804820
1240,0.431674,0.009111,0.498453,0.069223,0.023581,-0.997322,0.001127,-0.999653,-0.026334,0.001484,1.806304
1241,0.431677,0.007627,0.498399,0.068044,0.024160,-0.997390,0.001143,-0.999673,-0.025540,0.001484,1.807788
1242,0.431691,0.006134,0.498259,0.066866,0.024739,-0.997455,0.001166,-0.999685,-0.025058,0.001500,1.809288
1243,0.431707,0.004662,0.498092,0.064684,0.024369,-0.997608,0.001206,-0.999686,-0.025039,0.001482,1.810770
1244,0.431723,0.003188,0.497924,0.062311,0.024785,-0.997749,0.001271,-0.999674,-0.025486,0.001483,1.812253
1245,0.431733,0.001709,0.497758,0.059937,0.025118,-0.997886,0.001341,-0.999656,-0.026211,0.001489,1.813742
1246,0.431741,0.000218,0.497660,0.057562,0.025451,-0.998017,0.001397,-0.999633,-0.027057,0.001494,1.815237
1247,0.431745,-0.001266,0.497613,0.054594,0.025190,-0.998191,0.001446,-0.999605,-0.028054,0.001484,1.816721
1248,0.431748,-0.002750,0.497566,0.051628,0.025743,-0.998335,0.001495,-0.999571,-0.029256,0.001484,1.818205
1249,0.431752,-0.004233,0.497519,0.049412,0.026151,-0.998436,0.001518,-0.999533,-0.030534,0.001484,1.819689
1250,0.431747,-0.005723,0.497513,0.046197,0.026671,-0.998576,0.001501,-0.999497,-0.031691,0.001490,1.821179
1251,0.431748,-0.007203,0.497505,0.042981,0.027190,-0.998706,0.001439,-0.999467,-0.032610,0.001480,1.822659
1252,0.431749,-0.008685,0.497495,0.039764,0.027708,-0.998825,0.001329,-0.999449,-0.033153,0.001483,1.824142
1253,0.431749,-0.010169,0.497486,0.036547,0.026939,-0.998969,0.001176,-0.999448,-0.033209,0.001483,1.825625
1254,0.431749,-0.011653,0.497478,0.033329,0.027873,-0.999056,0.000988,-0.999461,-0.032823,0.001484,1.827109
1255,0.431745,-0.013135,0.497520,0.030111,0.028807,-0.999131,0.000773,-0.999487,-0.032008,0.001483,1.828592
1256,0.431746,-0.014620,0.497543,0.027527,0.030374,-0.999159,0.000551,-0.999524,-0.030855,0.001485,1.830077
1257,0.431745,-0.016103,0.497554,0.024944,0.031446,-0.999194,0.000349,-0.999563,-0.029554,0.001483,1.831561
1258,0.431744,-0.017586,0.497566,0.021918,0.030283,-0.999301,0.000174,-0.999603,-0.028161,0.001483,1.833044
1259,0.431743,-0.019083,0.497560,0.018825,0.029188,-0.999397,0.000015,-0.999644,-0.026694,0.001496,1.834540
1260,0.431741,-0.020562,0.497471,0.015732,0.028092,-0.999482,-0.000113,-0.999681,-0.025255,0.001482,1.836022
1261,0.431739,-0.022042,0.497382,0.013023,0.027379,-0.999540,-0.000195,-0.999712,-0.023992,0.001483,1.837505
1262,0.431738,-0.023523,0.497293,0.010718,0.026262,-0.999598,-0.000226,-0.999735,-0.023003,0.001483,1.838988
1263,0.431737,-0.025004,0.497223,0.008429,0.023260,-0.999694,-0.000215,-0.999750,-0.022347,0.001483,1.840471
1264,0.431735,-0.026486,0.497156,0.006141,0.020259,-0.999776,-0.000176,-0.999760,-0.021923,0.001483,1.841954
1265,0.431734,-0.027969,0.497084,0.003854,0.017259,-0.999844,-0.000114,-0.999768,-0.021545,0.001485,1.843440
1266,0.431732,-0.029453,0.497013,0.002546,0.016574,-0.999859,-0.000038,-0.999775,-0.021210,0.001485,1.844925
1267,0.431730,-0.030938,0.496946,0.001233,0.017145,-0.999852,0.000049,-0.999782,-0.020891,0.001487,1.846412
1268,0.431730,-0.032420,0.496892,-0.000080,0.017716,-0.999843,0.000135,-0.999789,-0.020545,0.001483,1.847894
1269,0.431730,-0.033905,0.496825,-0.001393,0.018287,-0.999832,0.000221,-0.999795,-0.020226,0.001486,1.849381
1270,0.431729,-0.035389,0.496767,-0.002706,0.018650,-0.999822,0.000319,-0.999801,-0.019944,0.001485,1.850866
1271,0.431729,-0.036873,0.496710,-0.002776,0.019794,-0.999800,0.000429,-0.999805,-0.019734,0.001485,1.852351
1272,0.431728,-0.038357,0.496652,-0.002847,0.020547,-0.999785,0.000546,-0.999808,-0.019599,0.001485,1.853836
1273,0.431731,-0.039850,0.496672,-0.002917,0.021301,-0.999769,0.000667,-0.999811,-0.019443,0.001493,1.855329
1274,0.431734,-0.041334,0.496693,-0.002988,0.022149,-0.999750,0.000793,-0.999816,-0.019181,0.001485,1.856814
1275,0.431737,-0.042819,0.496714,-0.002172,0.022274,-0.999750,0.000928,-0.999822,-0.018854,0.001485,1.858299
1276,0.431740,-0.044304,0.496722,-0.001355,0.023775,-0.999716,0.001064,-0.999828,-0.018505,0.001484,1.859783
1277,0.431743,-0.045790,0.496723,0.000580,0.024161,-0.999708,0.001202,-0.999835,-0.018151,0.001486,1.861270
1278,0.431745,-0.047274,0.496735,0.002514,0.024548,-0.999695,0.001339,-0.999839,-0.017873,0.001484,1.862754
1279,0.431748,-0.048759,0.496747,0.004446,0.026197,-0.999647,0.001472,-0.999844,-0.017628,0.001484,1.864238
1280,0.431751,-0.050243,0.496759,0.006378,0.026191,-0.999637,0.001593,-0.999847,-0.017391,0.001484,1.865723
1281,0.431753,-0.051727,0.496750,0.008310,0.026184,-0.999623,0.001700,-0.999849,-0.017288,0.001485,1.867207
1282,0.431754,-0.053209,0.496752,0.010242,0.026178,-0.999605,0.001805,-0.999847,-0.017384,0.001481,1.868689
1283,0.431757,-0.054691,0.496765,0.011671,0.026174,-0.999589,0.001913,-0.999841,-0.017707,0.001482,1.870171
1284,0.431759,-0.056173,0.496779,0.014405,0.026099,-0.999556,0.002027,-0.999831,-0.018265,0.001482,1.871653
1285,0.431760,-0.057656,0.496793,0.017138,0.025698,-0.999523,0.002144,-0.999816,-0.019062,0.001483,1.873136
1286,0.431762,-0.059147,0.496717,0.019872,0.025298,-0.999482,0.002263,-0.999796,-0.020063,0.001493,1.874629
1287,0.431768,-0.060628,0.496636,0.022605,0.024896,-0.999434,0.002385,-0.999772,-0.021242,0.001483,1.876113
1288,0.431773,-0.062110,0.496554,0.027416,0.023880,-0.999339,0.002507,-0.999742,-0.022570,0.001484,1.877596
1289,0.431778,-0.063591,0.496472,0.032226,0.022050,-0.999237,0.002629,-0.999707,-0.024076,0.001484,1.879080
1290,0.431782,-0.065073,0.496396,0.036588,0.020668,-0.999117,0.002768,-0.999663,-0.025814,0.001484,1.880564
1291,0.431786,-0.066554,0.496337,0.040950,0.019286,-0.998975,0.002916,-0.999614,-0.027618,0.001482,1.882046
1292,0.431790,-0.068035,0.496282,0.045311,0.017424,-0.998821,0.003052,-0.999567,-0.029252,0.001482,1.883528
1293,0.431794,-0.069516,0.496227,0.049545,0.015688,-0.998649,0.003164,-0.999529,-0.030513,0.001482,1.885010
1294,0.431798,-0.070997,0.496172,0.053778,0.015240,-0.998437,0.003241,-0.999506,-0.031248,0.001482,1.886492
1295,0.431802,-0.072481,0.496128,0.058010,0.014791,-0.998206,0.003277,-0.999500,-0.031447,0.001484,1.887977
1296,0.431803,-0.073965,0.496116,0.062241,0.014342,-0.997958,0.003271,-0.999510,-0.031119,0.001484,1.889460
1297,0.431805,-0.075449,0.496104,0.065837,0.012112,-0.997757,0.003121,-0.999536,-0.030303,0.001484,1.890945
1298,0.431806,-0.076933,0.496093,0.069432,0.010376,-0.997533,0.002597,-0.999574,-0.029087,0.001484,1.892429
1299,0.431812,-0.078421,0.496032,0.073027,0.008640,-0.997293,0.001418,-0.999621,-0.027509,0.001489,1.893918
1300,0.431823,-0.079906,0.495944,0.078098,0.008415,-0.996910,-0.000740,-0.999673,-0.025551,0.001487,1.895405
1301,0.431834,-0.081390,0.495856,0.083168,0.008191,-0.996502,-0.004214,-0.999721,-0.023240,0.001487,1.896892
1302,0.431845,-0.082874,0.495768,0.087857,0.007583,-0.996104,-0.009331,-0.999741,-0.020774,0.001487,1.898379
1303,0.431853,-0.084359,0.495699,0.092135,0.009553,-0.995701,-0.016396,-0.999694,-0.018503,0.001487,1.899866
1304,0.431863,-0.085847,0.495636,0.096412,0.011522,-0.995275,-0.025756,-0.999528,-0.016748,0.001489,1.901355
1305,0.431869,-0.087332,0.495589,0.095297,0.010205,-0.995397,-0.037804,-0.999161,-0.015735,0.001486,1.902841
1306,0.431874,-0.088818,0.495543,0.094180,0.008888,-0.995515,-0.052908,-0.998477,-0.015615,0.001486,1.904327
1307,0.431880,-0.090303,0.495496,0.092823,0.005994,-0.995665,-0.071478,-0.997313,-0.016062,0.001486,1.905813
1308,0.431896,-0.091802,0.495457,0.091465,0.003100,-0.995803,-0.093787,-0.995454,-0.016571,0.001499,1.907312
1309,0.431893,-0.093291,0.495484,0.091320,0.001432,-0.995821,-0.119941,-0.992636,-0.016947,0.001489,1.908802
1310,0.431890,-0.094780,0.495511,0.091174,-0.000236,-0.995835,-0.149956,-0.988543,-0.017229,0.001489,1.910291
1311,0.431888,-0.096268,0.495538,0.090495,-0.001696,-0.995896,-0.183785,-0.982810,-0.017565,0.001489,1.911780
1312,0.431885,-0.097758,0.495579,0.089583,-0.002922,-0.995975,-0.221332,-0.975031,-0.018062,0.001491,1.913271
1313,0.431880,-0.099242,0.495628,0.088672,-0.004148,-0.996052,-0.262500,-0.964752,-0.018625,0.001485,1.914755
1314,0.431876,-0.100727,0.495676,0.087814,-0.005321,-0.996123,-0.307166,-0.951468,-0.018938,0.001485,1.916241
1315,0.431787,-0.102123,0.495709,0.086955,-0.006588,-0.996190,-0.355099,-0.934640,-0.018790,0.001399,1.917640
1316,0.431614,-0.103430,0.495728,0.085610,-0.007046,-0.996304,-0.405947,-0.913716,-0.018197,0.001319,1.918959
1317,0.431338,-0.104652,0.495783,0.081995,-0.005209,-0.996619,-0.459286,-0.888123,-0.017149,0.001253,1.920212
1318,0.430972,-0.105785,0.495824,0.078367,-0.006767,-0.996902,-0.514583,-0.857291,-0.016006,0.001192,1.921404
1319,0.430521,-0.106832,0.495846,0.074735,-0.008327,-0.997169,-0.571224,-0.820656,-0.015054,0.001140,1.922544
1320,0.429985,-0.107801,0.495816,0.071099,-0.011152,-0.997407,-0.628472,-0.777700,-0.014354,0.001108,1.923652
1321,0.429386,-0.108674,0.495712,0.067741,-0.014262,-0.997601,-0.685470,-0.727965,-0.014070,0.001064,1.924716
1322,0.428703,-0.109461,0.495589,0.064381,-0.017372,-0.997774,-0.741179,-0.671158,-0.014143,0.001049,1.925765
1323,0.427936,-0.110139,0.495442,0.061017,-0.020483,-0.997927,-0.794438,-0.607173,-0.014443,0.001034,1.926799
1324,0.427095,-0.110736,0.495231,0.058152,-0.021913,-0.998067,-0.843989,-0.536148,-0.015073,0.001053,1.927852
1325,0.426034,-0.111314,0.495204,0.054599,-0.022654,-0.998251,-0.888563,-0.458469,-0.016194,0.001208,1.929060
1326,0.424985,-0.111743,0.495258,0.051044,-0.023394,-0.998422,-0.926967,-0.374723,-0.017758,0.001135,1.930195
1327,0.423850,-0.112085,0.495309,0.047487,-0.024135,-0.998580,-0.958117,-0.285721,-0.019356,0.001186,1.931381
1328,0.422629,-0.112340,0.495356,0.043269,-0.025544,-0.998737,-0.981085,-0.192494,-0.020455,0.001248,1.932630
1329,0.421322,-0.112505,0.495356,0.037564,-0.023866,-0.999009,-0.995135,-0.096293,-0.020828,0.001318,1.933947
1330,0.419921,-0.112591,0.495322,0.031856,-0.022188,-0.999246,-0.999787,0.001428,-0.020604,0.001404,1.935351
1331,0.418518,-0.112504,0.495314,0.026146,-0.020508,-0.999448,-0.994886,0.099075,-0.019632,0.001406,1.936757
1332,0.417202,-0.112332,0.495309,0.020433,-0.018828,-0.999614,-0.980617,0.195116,-0.017909,0.001328,1.938084
1333,0.415969,-0.112075,0.495302,0.016225,-0.017374,-0.999717,-0.957454,0.288149,-0.015876,0.001259,1.939343
1334,0.414830,-0.111724,0.495294,0.012143,-0.016050,-0.999797,-0.926141,0.376928,-0.013675,0.001192,1.940536
1335,0.413782,-0.111286,0.495284,0.008063,-0.014726,-0.999859,-0.887631,0.460422,-0.011046,0.001136,1.941671
1336,0.412822,-0.110762,0.495269,0.003985,-0.013403,-0.999902,-0.843020,0.537824,-0.007853,0.001094,1.942765
1337,0.411944,-0.110146,0.495363,0.000198,-0.011788,-0.999930,-0.793501,0.608555,-0.004188,0.001076,1.943842
1338,0.411158,-0.109447,0.495395,-0.003577,-0.009005,-0.999953,-0.740331,0.672243,-0.000348,0.001053,1.944895
1339,0.410457,-0.108659,0.495405,-0.007371,-0.006203,-0.999954,-0.684763,0.728759,0.003227,0.001054,1.945949
1340,0.409841,-0.107787,0.495403,-0.011163,-0.003402,-0.999932,-0.627951,0.778227,0.006357,0.001068,1.947017
1341,0.409312,-0.106824,0.495382,-0.016426,-0.002117,-0.999863,-0.570909,0.820964,0.008987,0.001099,1.948115
1342,0.408868,-0.105777,0.495340,-0.021683,-0.001450,-0.999764,-0.514472,0.857438,0.010901,0.001138,1.949253
1343,0.408511,-0.104644,0.495287,-0.026933,-0.000784,-0.999637,-0.459394,0.888147,0.012310,0.001189,1.950442
1344,0.408243,-0.103412,0.495231,-0.032162,-0.002290,-0.999480,-0.406296,0.913642,0.013496,0.001262,1.951705
1345,0.408066,-0.102102,0.495245,-0.037383,-0.003795,-0.999294,-0.355659,0.934503,0.014486,0.001323,1.953027
1346,0.407979,-0.100706,0.495252,-0.036903,-0.001687,-0.999317,-0.307885,0.951301,0.015279,0.001398,1.954425
1347,0.407979,-0.099223,0.495255,-0.036423,0.001169,-0.999336,-0.263303,0.964582,0.015913,0.001483,1.955908
1348,0.407972,-0.097745,0.495243,-0.035943,0.004026,-0.999346,-0.222181,0.974866,0.016506,0.001478,1.957387
1349,0.407973,-0.096245,0.495265,-0.035462,0.006882,-0.999347,-0.184682,0.982648,0.017198,0.001500,1.958887
1350,0.407978,-0.094762,0.495340,-0.036209,0.008513,-0.999308,-0.150909,0.988381,0.018129,0.001485,1.960372
1351,0.407984,-0.093278,0.495415,-0.036955,0.010144,-0.999265,-0.120961,0.992470,0.019295,0.001486,1.961858
1352,0.407989,-0.091793,0.495490,-0.037165,0.011776,-0.999240,-0.094868,0.995277,0.020582,0.001487,1.963344
1353,0.407996,-0.090309,0.495636,-0.037375,0.013407,-0.999211,-0.072592,0.997121,0.021897,0.001491,1.964835
1354,0.407997,-0.088825,0.495668,-0.037783,0.014939,-0.999174,-0.054042,0.998268,0.023243,0.001485,1.966320
1355,0.407999,-0.087340,0.495700,-0.038174,0.015719,-0.999147,-0.038963,0.998932,0.024842,0.001485,1.967805
1356,0.408000,-0.085855,0.495731,-0.038810,0.016744,-0.999106,-0.026982,0.999277,0.026795,0.001485,1.969290
1357,0.408003,-0.084370,0.495774,-0.039762,0.017769,-0.999051,-0.017741,0.999426,0.028861,0.001486,1.970776
1358,0.408006,-0.082888,0.495824,-0.038420,0.016501,-0.999125,-0.010866,0.999465,0.030864,0.001483,1.972259
1359,0.408009,-0.081405,0.495876,-0.037074,0.018619,-0.999139,-0.005979,0.999447,0.032699,0.001484,1.973743
1360,0.408012,-0.079922,0.495927,-0.035728,0.020738,-0.999146,-0.002718,0.999413,0.034148,0.001484,1.975227
1361,0.408013,-0.078442,0.495979,-0.034382,0.022855,-0.999147,-0.000731,0.999382,0.035154,0.001482,1.976708
1362,0.408013,-0.076957,0.496017,-0.033317,0.025254,-0.999126,0.000318,0.999357,0.035841,0.001485,1.978193
1363,0.408013,-0.075473,0.496032,-0.032252,0.027652,-0.999097,0.000734,0.999340,0.036310,0.001484,1.979677
1364,0.408012,-0.073990,0.496046,-0.031187,0.029864,-0.999067,0.000790,0.999328,0.036634,0.001484,1.981161
1365,0.408012,-0.072506,0.496061,-0.029480,0.029116,-0.999141,0.000727,0.999323,0.036776,0.001484,1.982644
1366,0.408013,-0.071022,0.496091,-0.027609,0.028287,-0.999218,0.000645,0.999326,0.036695,0.001485,1.984129
1367,0.408013,-0.069536,0.496170,-0.025738,0.027458,-0.999292,0.000541,0.999340,0.036313,0.001488,1.985617
1368,0.408014,-0.068055,0.496250,-0.023867,0.026629,-0.999360,0.000430,0.999365,0.035638,0.001484,1.987101
1369,0.408014,-0.066573,0.496329,-0.021334,0.026461,-0.999422,0.000330,0.999395,0.034790,0.001484,1.988584
1370,0.408015,-0.065091,0.496409,-0.018804,0.024436,-0.999525,0.000242,0.999427,0.033841,0.001484,1.990068
1371,0.408015,-0.063609,0.496489,-0.016274,0.022411,-0.999616,0.000171,0.999459,0.032895,0.001484,1.991553
1372,0.408016,-0.062127,0.496569,-0.013744,0.020385,-0.999698,0.000114,0.999491,0.031901,0.001484,1.993037
1373,0.408016,-0.060645,0.496649,-0.011214,0.018678,-0.999763,0.000058,0.999529,0.030698,0.001484,1.994521
1374,0.408017,-0.059162,0.496724,-0.010182,0.017682,-0.999792,0.000004,0.999573,0.029208,0.001485,1.996006
1375,0.408017,-0.057677,0.496794,-0.009150,0.016686,-0.999819,-0.000047,0.999625,0.027398,0.001486,1.997492
1376,0.408018,-0.056194,0.496830,-0.006727,0.017084,-0.999831,-0.000093,0.999680,0.025311,0.001483,1.998976
1377,0.408017,-0.054709,0.496876,-0.004303,0.016936,-0.999847,-0.000132,0.999736,0.022975,0.001486,2.000461
1378,0.408016,-0.053224,0.496923,-0.002962,0.017292,-0.999846,-0.000145,0.999790,0.020506,0.001486,2.001947
1379,0.408016,-0.051740,0.496969,-0.001620,0.017631,-0.999843,-0.000136,0.999836,0.018106,0.001485,2.003432
1380,0.408015,-0.050255,0.497016,-0.000257,0.017949,-0.999839,-0.000136,0.999874,0.015846,0.001485,2.004918
1381,0.408015,-0.048771,0.497062,0.001106,0.018268,-0.999833,-0.000145,0.999906,0.013715,0.001485,2.006403
1382,0.408015,-0.047287,0.497109,0.002469,0.017360,-0.999846,-0.000159,0.999931,0.011734,0.001485,2.007888
1383,0.408015,-0.045803,0.497155,0.002667,0.018232,-0.999830,-0.000175,0.999950,0.009951,0.001485,2.009372
1384,0.408016,-0.044318,0.497197,0.002865,0.019105,-0.999813,-0.000183,0.999965,0.008338,0.001485,2.010858
1385,0.408010,-0.042824,0.497157,0.003063,0.019977,-0.999796,-0.000182,0.999976,0.006955,0.001494,2.012352
1386,0.408008,-0.041340,0.497110,0.003261,0.020715,-0.999780,-0.000168,0.999982,0.005918,0.001485,2.013837
1387,0.408008,-0.039856,0.497062,0.002016,0.022237,-0.999751,-0.000136,0.999986,0.005208,0.001484,2.015321
1388,0.408008,-0.038372,0.497014,0.000770,0.023010,-0.999735,-0.000086,0.999988,0.004811,0.001485,2.016807
1389,0.408008,-0.036888,0.496966,-0.000476,0.023783,-0.999717,-0.000035,0.999989,0.004755,0.001485,2.018292
1390,0.408008,-0.035403,0.496918,-0.001727,0.022964,-0.999735,0.000026,0.999987,0.005020,0.001485,2.019777
1391,0.408007,-0.033919,0.496869,-0.005028,0.024213,-0.999694,0.000126,0.999984,0.005574,0.001485,2.021262
1392,0.408007,-0.032435,0.496821,-0.008330,0.025461,-0.999641,0.000268,0.999979,0.006488,0.001485,2.022747
1393,0.408006,-0.030949,0.496785,-0.011634,0.026710,-0.999576,0.000426,0.999970,0.007721,0.001486,2.024233
1394,0.408006,-0.029466,0.496756,-0.014940,0.027960,-0.999497,0.000599,0.999957,0.009272,0.001483,2.025716
1395,0.408006,-0.027983,0.496727,-0.018054,0.028834,-0.999421,0.000800,0.999936,0.011323,0.001483,2.027199
1396,0.408017,-0.026490,0.496706,-0.021240,0.030408,-0.999312,0.001025,0.999903,0.013895,0.001494,2.028693
1397,0.408014,-0.025011,0.496754,-0.023777,0.032456,-0.999190,0.001268,0.999856,0.016896,0.001479,2.030172
1398,0.408008,-0.023524,0.496795,-0.025535,0.033786,-0.999103,0.001512,0.999793,0.020291,0.001488,2.031660
1399,0.408007,-0.022044,0.496866,-0.027288,0.035744,-0.998988,0.001759,0.999708,0.024102,0.001482,2.033142
1400,0.408007,-0.020563,0.496937,-0.029041,0.037701,-0.998867,0.002019,0.999597,0.028327,0.001482,2.034624
1401,0.408007,-0.019083,0.497008,-0.030523,0.039770,-0.998743,0.002281,0.999458,0.032839,0.001482,2.036107
1402,0.408011,-0.017600,0.497017,-0.032005,0.041840,-0.998612,0.002531,0.999290,0.037588,0.001482,2.037589
1403,0.408012,-0.016117,0.497082,-0.033287,0.044247,-0.998466,0.002747,0.999093,0.042496,0.001485,2.039074
1404,0.408018,-0.014637,0.497150,-0.034584,0.042149,-0.998513,0.002947,0.998868,0.047469,0.001481,2.040556
1405,0.408024,-0.013158,0.497217,-0.035338,0.039694,-0.998587,0.003145,0.998621,0.052403,0.001481,2.042036
1406,0.408031,-0.011679,0.497280,-0.036734,0.038526,-0.998582,0.003298,0.998376,0.056876,0.001480,2.043516
1407,0.408035,-0.010196,0.497377,-0.038295,0.037440,-0.998565,0.003365,0.998162,0.060508,0.001486,2.045002
1408,0.408046,-0.008721,0.497503,-0.039398,0.034987,-0.998611,0.003341,0.997994,0.063215,0.001481,2.046483
1409,0.408057,-0.007248,0.497629,-0.040501,0.032533,-0.998650,0.003250,0.997873,0.065103,0.001478,2.047961
1410,0.408066,-0.005776,0.497754,-0.041033,0.032342,-0.998634,0.003087,0.997806,0.066138,0.001478,2.049438
1411,0.408061,-0.004292,0.497799,-0.040720,0.030290,-0.998711,0.002841,0.997808,0.066115,0.001485,2.050924
1412,0.408075,-0.002822,0.497954,-0.040393,0.031800,-0.998678,0.002519,0.997879,0.065054,0.001477,2.052401
1413,0.408088,-0.001354,0.498108,-0.039007,0.032290,-0.998717,0.002138,0.998009,0.063035,0.001476,2.053877
1414,0.408101,0.000114,0.498262,-0.037621,0.032459,-0.998765,0.001720,0.998197,0.060000,0.001476,2.055353
1415,0.408110,0.001581,0.498400,-0.036235,0.032628,-0.998810,0.001263,0.998421,0.056159,0.001473,2.056827
1416,0.408115,0.003077,0.498528,-0.034849,0.032798,-0.998854,0.000750,0.998663,0.051695,0.001502,2.058328
1417,0.408125,0.004569,0.498685,-0.034859,0.033329,-0.998836,0.000199,0.998903,0.046834,0.001500,2.059829
1418,0.408134,0.006059,0.498852,-0.034869,0.034406,-0.998799,-0.000326,0.999115,0.042057,0.001500,2.061328
1419,0.408141,0.007546,0.498988,-0.034086,0.034689,-0.998817,-0.000820,0.999295,0.037522,0.001493,2.062821
1420,0.408147,0.009037,0.499154,-0.032062,0.036180,-0.998831,-0.001323,0.999449,0.033153,0.001501,2.064322
1421,0.408150,0.010524,0.499322,-0.031011,0.038021,-0.998796,-0.001830,0.999578,0.029007,0.001496,2.065818
1422,0.408154,0.012001,0.499494,-0.030778,0.040626,-0.998700,-0.002308,0.999678,0.025288,0.001488,2.067305
1423,0.408151,0.013473,0.499674,-0.030544,0.044463,-0.998544,-0.002774,0.999752,0.022115,0.001483,2.068788
1424,0.408136,0.015069,0.499641,-0.029141,0.047131,-0.998464,-0.003281,0.999804,0.019539,0.001596,2.070384
1425,0.408103,0.016564,0.499530,-0.027736,0.049801,-0.998374,-0.003825,0.999837,0.017659,0.001499,2.071884
1426,0.408084,0.018050,0.499416,-0.026314,0.049163,-0.998444,-0.004392,0.999856,0.016395,0.001491,2.073374
1427,0.408066,0.019536,0.499302,-0.024892,0.048660,-0.998505,-0.004972,0.999866,0.015624,0.001490,2.074864
1428,0.408045,0.021031,0.499170,-0.022348,0.047038,-0.998643,-0.005540,0.999870,0.015151,0.001501,2.076366
1429,0.408026,0.022502,0.498973,-0.017893,0.047348,-0.998718,-0.006100,0.999874,0.014630,0.001485,2.077850
1430,0.408012,0.023994,0.498818,-0.013452,0.042115,-0.999022,-0.006628,0.999881,0.013951,0.001500,2.079350
1431,0.408005,0.025467,0.498677,-0.008804,0.038284,-0.999228,-0.007125,0.999885,0.013401,0.001479,2.080830
1432,0.407990,0.027000,0.498526,-0.002087,0.032362,-0.999474,-0.007554,0.999884,0.013203,0.001540,2.082370
1433,0.407987,0.028452,0.498554,0.004634,0.026434,-0.999640,-0.007859,0.999883,0.013135,0.001452,2.083823
1434,0.407976,0.029914,0.498534,0.011362,0.020840,-0.999718,-0.008024,0.999885,0.012901,0.001462,2.085285
1435,0.407967,0.031375,0.498515,0.017335,0.012638,-0.999770,-0.008006,0.999891,0.012395,0.001461,2.086746
1436,0.407958,0.032834,0.498496,0.020830,0.008148,-0.999750,-0.007811,0.999902,0.011653,0.001459,2.088205
1437,0.407948,0.034310,0.498549,0.024322,0.003660,-0.999697,-0.007466,0.999915,0.010643,0.001477,2.089682
1438,0.407937,0.035779,0.498636,0.027404,-0.001549,-0.999623,-0.007018,0.999933,0.009217,0.001471,2.091153
1439,0.407929,0.037256,0.498723,0.029705,-0.004207,-0.999550,-0.006500,0.999949,0.007702,0.001480,2.092634
1440,0.407936,0.038742,0.498820,0.031997,-0.007492,-0.999460,-0.005914,0.999963,0.006290,0.001488,2.094122
1441,0.407908,0.040213,0.498950,0.034286,-0.010774,-0.999354,-0.005272,0.999974,0.004981,0.001478,2.095600
1442,0.407883,0.041699,0.499165,0.034405,-0.016070,-0.999279,-0.004542,0.999983,0.003686,0.001501,2.097101
1443,0.407864,0.043173,0.499393,0.034515,-0.017847,-0.999245,-0.003773,0.999991,0.002172,0.001492,2.098593
1444,0.407847,0.044643,0.499622,0.034423,-0.019962,-0.999208,-0.003077,0.999995,0.000514,0.001488,2.100081
1445,0.407831,0.046110,0.499850,0.034352,-0.017560,-0.999256,-0.002471,0.999996,-0.001254,0.001485,2.101566
1446,0.407823,0.047665,0.499912,0.033736,-0.014612,-0.999324,-0.001939,0.999993,-0.003055,0.001556,2.103122
1447,0.407821,0.049165,0.499941,0.034749,-0.010042,-0.999346,-0.001496,0.999987,-0.004835,0.001500,2.104622
1448,0.407823,0.050656,0.499970,0.037126,-0.006895,-0.999287,-0.001101,0.999977,-0.006660,0.001491,2.106113
1449,0.407782,0.052103,0.500018,0.039031,-0.002373,-0.999235,-0.000666,0.999964,-0.008434,0.001449,2.107562
1450,0.407787,0.053729,0.499982,0.040934,0.002148,-0.999160,-0.000202,0.999947,-0.010247,0.001625,2.109187
1451,0.407807,0.055209,0.499780,0.046047,0.008639,-0.998902,0.000249,0.999926,-0.012140,0.001494,2.110682
1452,0.407830,0.056688,0.499577,0.050241,0.006068,-0.998719,0.000685,0.999900,-0.014146,0.001493,2.112175
1453,0.407851,0.058172,0.499374,0.052555,0.001015,-0.998618,0.000965,0.999869,-0.016185,0.001497,2.113672
1454,0.407871,0.059659,0.499173,0.053802,-0.003014,-0.998547,0.001106,0.999834,-0.018184,0.001501,2.115173
1455,0.407888,0.061124,0.498959,0.055050,-0.007046,-0.998459,0.001339,0.999790,-0.020469,0.001480,2.116654
1456,0.407886,0.062605,0.498694,0.056323,-0.007767,-0.998382,0.001767,0.999729,-0.023219,0.001504,2.118158
1457,0.407892,0.064087,0.498550,0.057596,-0.008489,-0.998304,0.002294,0.999649,-0.026397,0.001489,2.119647
1458,0.407908,0.065578,0.498404,0.058868,-0.010980,-0.998205,0.002850,0.999551,-0.029828,0.001499,2.121146
1459,0.407923,0.067070,0.498346,0.060140,-0.013472,-0.998099,0.003351,0.999450,-0.033003,0.001493,2.122638
1460,0.407936,0.068539,0.498313,0.063452,-0.013887,-0.997888,0.003716,0.999357,-0.035662,0.001470,2.124108
1461,0.407947,0.070009,0.498280,0.065549,-0.011459,-0.997784,0.003973,0.999278,-0.037796,0.001471,2.125579
